Price,Close,High,Low,Open,Volume
Ticker,MCD,MCD,MCD,MCD,MCD
Date,,,,,
2000-03-01,16.88371467590332,17.255156398773195,16.816179817199707,17.221388969421387,4969800
2000-03-02,16.68111228942871,16.985019193487126,16.61357742186017,16.816182024565784,4884600
2000-03-03,17.457763671875,17.457763671875,16.51227550395914,16.748647545938105,5193900
2000-03-06,17.052553176879883,17.559064657381267,16.816181152645907,17.559064657381267,4175100
2000-03-07,16.14082908630371,17.052549557705806,16.10706166143697,17.01878213283906,6183300
2000-03-08,16.613582611083984,16.883722165735755,16.208373279106326,16.410977945095155,4015900
2000-03-09,17.288923263549805,17.288923263549805,16.208365559577942,16.54603984206915,4779200
2000-03-10,17.153860092163086,17.491534503426138,16.74865079864742,16.98502288653156,4819200
2000-03-13,17.52529525756836,17.52529525756836,16.917481549213388,17.28892325987476,5659700
2000-03-14,16.478504180908203,17.5590618321153,16.242132194706652,17.525294405515076,5235700
2000-03-15,17.559066772460938,17.761671389066255,16.444741381131685,16.57981112553523,7044600
2000-03-16,18.403244018554688,18.572081119642345,17.694128193986522,18.03180239616184,8241900
2000-03-17,18.268190383911133,19.0110742812236,18.234422934033294,18.909771931590083,5463000
2000-03-20,18.673397064208984,18.842234289021,18.43702494947216,18.50455983939697,2736000
2000-03-21,19.044822692871094,19.17989235735954,18.639613699405754,18.7746833638942,4239900
2000-03-22,19.044822692871094,19.31496202184799,18.909753028382646,19.044822692871094,3754000
2000-03-23,19.011066436767578,19.41627566810188,18.335717717877078,18.369485153821604,4034900
2000-03-24,18.808462142944336,19.416276000346485,18.740927269899654,18.977299325556043,3188100
2000-03-27,18.774688720703125,19.011060700999746,18.43701446313652,18.470781888893182,2189900
2000-03-28,18.977298736572266,19.112368478469577,18.369484898034365,18.369484898034365,2963500
2000-03-29,19.88901710510254,20.024086830773864,18.808459299731943,18.842226731149776,5292800
2000-03-30,20.3279972076416,20.665671579861563,19.889020523755654,19.889020523755654,4939100
2000-03-31,20.192922592163086,20.49682945391805,19.889015730408126,20.463062024834166,3738300
2000-04-03,20.80072784423828,20.868262674901395,20.294216614264947,20.42928627559117,4459400
2000-04-04,20.817625045776367,21.239718011019196,20.36176464331411,20.90204363882493,5145500
2000-04-05,20.834505081176758,20.868272512426636,20.125389024929248,20.530598199927823,4143600
2000-04-06,19.99031639099121,20.564362638705486,19.922781538318944,20.395525507024818,4124100
2000-04-07,19.99031639099121,20.159153522671883,19.51757242228534,19.652642127629875,3155400
2000-04-10,19.652639389038086,19.956546183713936,19.38250001599289,19.922778762083286,3234600
2000-04-11,20.36176300048828,20.395530434983286,19.38250740013312,19.517577138113143,3354100
2000-04-12,19.618865966796875,20.631888305874167,19.618865966796875,20.125377136335523,4548200
2000-04-13,18.4370174407959,19.450040377103363,18.4370174407959,19.450040377103363,7400300
2000-04-14,18.133113861083984,18.80846260823795,17.8292069248647,18.133113861083984,5744700
2000-04-17,18.200647354125977,18.437019397686054,17.862973006183008,18.099345049743086,4728900
2000-04-18,17.559066772460938,18.26818293057955,17.255159847552957,18.234415494478664,5440000
2000-04-19,17.862974166870117,17.930509040846943,17.559067233974407,17.795439292893295,3473000
2000-04-20,19.348743438720703,19.450045760389397,18.23441790036506,18.369487662589986,7009700
2000-04-24,21.070878982543945,21.070878982543945,18.97729805799631,19.044832926530106,9601600
2000-04-25,20.935802459716797,21.30724411626016,20.631895649817682,21.03710472968317,3975100
2000-04-26,21.003341674804688,21.27348111756745,20.733202232041926,20.733202232041926,3479300
2000-04-27,20.96958351135254,21.13842073769193,20.564374168137995,20.598141613405875,2904600
2000-04-28,20.56437110900879,20.935812951700246,20.294231587051367,20.83451063096621,2936500
2000-05-01,21.003341674804688,21.239713687222103,20.530597649969856,20.530597649969856,3089100
2000-05-02,21.17218017578125,21.408552203262058,20.699436120819627,20.733203553316883,3129800
2000-05-03,20.159156799316406,20.90204029945872,20.024087072017807,20.665668276686166,5243800
2000-05-04,19.314973831176758,19.82148538269363,19.213671520873383,19.78771794592584,6515400
2000-05-05,19.281206130981445,19.551345621433025,18.909764331610525,19.179903822062105,4968100
2000-05-08,19.348743438720703,19.51758064150186,19.011069033158385,19.31497599816447,3115600
2000-05-09,19.99031639099121,20.091618669999615,19.551339848621474,19.585107274957608,3165700
2000-05-10,20.868268966674805,20.969571243212062,20.057850754376755,20.091618179889174,5995500
2000-05-11,20.631900787353516,20.96957510465881,20.598133355622984,20.800737946006162,3185200
2000-05-12,20.29422950744629,20.66567131207509,20.125392323524107,20.66567131207509,2410500
2000-05-15,20.631900787353516,20.834505377736694,20.192924174856632,20.22669160658716,2840100
2000-05-16,21.17218017578125,21.205947608278507,20.766970985814144,20.969575580797695,2753400
2000-05-17,21.104642868041992,21.23971258239746,20.699433724975584,20.90203829650879,2017900
2000-05-18,20.868268966674805,21.104640945261735,20.834501541162386,20.969571243212062,1933700
2000-05-19,20.429298400878906,20.93580993147921,20.327996094758845,20.429298400878906,2985300
2000-05-22,21.003341674804688,21.13841139618607,20.42929535893382,20.463062789279164,3145000
2000-05-23,21.138410568237305,21.20594542628279,20.39552712973695,20.733201419964384,2757100
2000-05-24,20.935802459716797,21.57738350283715,20.598128226495557,21.13840699964954,5108400
2000-05-25,20.159156799316406,20.83450543580942,20.057854503842456,20.530598549387562,3453100
2000-05-26,20.395530700683594,20.496833005488313,20.091623786269434,20.12539122120434,3130700
2000-05-30,19.753944396972656,20.024083807529546,19.41627013377654,19.990316381209933,4210200
2000-05-31,19.348743438720703,19.753952725395482,19.07860391427085,19.450045760389397,3880700
2000-06-01,19.24744415283203,19.348746490478515,19.04483947753906,19.21367670694987,2979100
2000-06-02,19.517578125,19.618880433607266,19.011066581963668,19.517578125,3701800
2000-06-05,19.179893493652344,19.450032838633362,19.044823821161835,19.450032838633362,1957900
2000-06-06,18.977298736572266,19.247438220366888,18.842228994674954,18.977298736572266,3577600
2000-06-07,18.84222412109375,19.078596108275928,18.538317280430945,18.977293828054993,2518000
2000-06-08,19.146133422851562,19.314970578255895,18.639621956638557,18.639621956638557,3312300
2000-06-09,18.30194664001465,19.450039233668704,17.086319187910355,19.17989979986775,15301500
2000-06-12,17.6265926361084,17.998034243382715,17.288918447677204,17.964266824539596,8145700
2000-06-13,17.491527557373047,17.930504117693218,17.322690418788362,17.423992701939174,6046900
2000-06-14,17.153860092163086,17.829208914689193,17.086325209910477,17.288929856668307,5941800
2000-06-15,17.356470108032227,17.45777246274837,17.08633049545585,17.153865398599944,6280100
2000-06-16,16.917484283447266,17.592832957437174,16.917484283447266,17.55906552373768,6858000
2000-06-19,17.018787384033203,17.322694301605225,16.78241533703274,17.221391995747883,4510500
2000-06-20,17.018787384033203,17.153857125176323,16.74864790174696,17.12008968989054,3930200
2000-06-21,16.917484283447266,17.15385631934373,16.78241454864928,16.883716849747767,4396800
2000-06-22,16.985017776489258,17.05255263842361,16.81618062165338,16.883715483587732,3928900
2000-06-23,17.6265926361084,17.930499405696477,17.01877909693225,17.120081353461607,7978700
2000-06-26,18.065582275390625,18.166884605906837,17.761675283842,17.795442727347403,4887200
2000-06-27,17.660371780395508,18.099348516810693,17.626604339132804,17.964278751759867,3422100
2000-06-28,17.40711212158203,17.727902742639312,17.28892610329777,17.559065573661798,3179800
2000-06-29,16.88371467590332,17.255156398773195,16.782412387847902,17.255156398773195,5545100
2000-06-30,17.795434951782227,17.854527952096493,16.98501666175799,17.018784090508998,6147600
2000-07-03,17.559066772460938,18.031810877873347,17.42399702805739,17.930508569570687,1681200
2000-07-05,17.187623977661133,17.59283318735059,17.086321675238768,17.5590657532098,5067000
2000-07-06,17.39022445678711,17.59282901356521,17.322689604527742,17.322689604527742,4010300
2000-07-07,17.559066772460938,18.09934575007512,17.288927283653845,17.42399702805739,3766600
2000-07-10,17.423994064331055,18.065575241118438,17.390226633973825,18.031807810761208,3013900
2000-07-11,17.59282684326172,17.86296621897399,17.423989733441548,17.76166395308189,3094500
2000-07-12,17.288923263549805,17.626597546041012,17.288923263549805,17.626597546041012,2893000
2000-07-13,17.018787384033203,17.525298913319904,16.74864790174696,17.525298913319904,6731700
2000-07-14,16.951265335083008,17.052567717563583,16.816195491775574,16.91749787425615,3143900
2000-07-17,16.917484283447266,17.052554018245246,16.816181982348777,17.01878658454575,2669400
2000-07-18,16.917484283447266,17.08632145194474,16.748647114949787,16.917484283447266,2651700
2000-07-19,16.951265335083008,16.985032795909866,16.748660570121856,16.91749787425615,3170500
2000-07-20,17.120092391967773,17.28892959504438,16.91748774827585,17.01879007012181,3266300
2000-07-21,16.68111228942871,17.22139122997701,16.512275120507365,17.22139122997701,4031800
2000-07-24,16.343433380126953,16.849944745213534,16.275898531448743,16.681107623518006,4192300
2000-07-25,16.917484283447266,16.95125171714676,16.242135609457353,16.748647114949787,6895700
2000-07-26,17.120092391967773,17.9642784073508,17.120092391967773,17.28892959504438,11296100
2000-07-27,17.39022445678711,18.2344101100292,17.322689604527742,17.829200996472995,6561400
2000-07-28,17.288923263549805,17.727899830788374,17.288923263549805,17.45776040479541,3092900
2000-07-31,17.120092391967773,17.62660400119759,16.98502262950649,17.525301679351628,4871300
2000-08-01,17.6265926361084,17.6265926361084,17.187616191147846,17.221383609990966,3134200
2000-08-02,18.065582275390625,18.133117162401433,17.592838066314982,17.592838066314982,4643100
2000-08-03,17.96427345275879,18.33571519708275,17.93050602145661,18.166878040571856,3805700
2000-08-04,18.031810760498047,18.200647939903458,17.82920614521155,17.896741016973717,2536600
2000-08-07,18.200647354125977,18.504554267274646,18.099345049743086,18.13311248453738,3078100
2000-08-08,18.09934425354004,18.437018586628472,17.862972220378133,18.369483720010784,2625500
2000-08-09,17.660371780395508,17.93051131049716,17.423999691556563,17.727906662920923,3548300
2000-08-10,17.727903366088867,17.862973106020974,17.62660106113979,17.79543823605492,2316000
2000-08-11,18.065582275390625,18.166884605906837,17.761675283842,17.795442727347403,2224100
2000-08-14,17.998044967651367,18.065579845578764,17.829207772832874,18.065579845578764,2457400
2000-08-15,17.52529525756836,18.166876394165275,17.42399297284253,18.065574109439446,2872800
2000-08-16,17.491527557373047,17.592829840523855,17.322690418788362,17.52529498508998,2087600
2000-08-17,16.88371467590332,17.49152840423584,16.748644958496094,17.356458686828613,4735200
2000-08-18,17.052553176879883,17.255157769080437,16.748646288579053,16.816181152645907,3335400
2000-08-21,17.052553176879883,17.255157769080437,16.883716016712757,17.187622905013587,2985800
2000-08-22,16.917484283447266,17.221391186742725,16.849949416048272,17.120088885644236,3485600
2000-08-23,16.849943161010742,17.153849951489892,16.714873476353343,16.917478003339443,3414800
2000-08-24,16.410964965820312,16.91747623019748,16.208360460069443,16.84994139494719,6604900
2000-08-25,16.410964965820312,16.512267218695744,16.140825624819154,16.4784998010706,4992100
2000-08-28,16.410964965820312,16.444732383445455,16.208360460069443,16.208360460069443,4056200
2000-08-29,16.444734573364258,16.74864137246134,16.309664884876664,16.579804261851848,4823800
2000-08-30,16.410964965820312,16.444732383445455,16.174593042444297,16.444732383445455,4095000
2000-08-31,16.149280548095703,16.41097824647049,16.005768907051465,16.27590846666415,6792600
2000-09-01,15.97199821472168,16.24213771941042,15.83692846237731,16.039533090893865,4717000
2000-09-05,16.03952980041504,16.107064662732576,15.870692644621197,15.971994938097502,5208100
2000-09-06,16.275903701782227,16.377206006980042,15.971996786188784,15.971996786188784,4009200
2000-09-07,15.938222885131836,16.410966784267103,15.701850935564202,16.343431941533492,6629500
2000-09-08,15.533025741577148,15.972002556013026,15.262886163462765,15.836932766955833,6268100
2000-09-11,15.33041763305664,15.566789711099364,15.161580434454695,15.533022271378975,4514600
2000-09-12,15.66809368133545,15.97200067084411,15.026512259039386,15.229116918711826,11730400
2000-09-13,14.688836097717285,15.938231352005882,14.587533779801994,15.904463912700784,7816400
2000-09-14,14.722603797912598,14.992743317140352,14.249859639264027,14.992743317140352,17827100
2000-09-15,15.127809524536133,15.566786140203476,14.621298044919968,15.566786140203476,10175900
2000-09-18,15.397953987121582,15.431721430075795,14.823907456899944,15.094047000533655,5527900
2000-09-19,15.060276985168457,15.465486231406173,14.891439799236075,15.39795135703322,5110200
2000-09-20,14.958974838256836,15.094044588489403,14.587533025117276,15.060277150931261,4793200
2000-09-21,14.587538719177246,15.26288773395397,14.587538719177246,15.026515578782117,4128100
2000-09-22,15.499247550964355,15.820038077618301,15.229108160097875,15.499247550964355,6886900
2000-09-25,15.904461860656738,15.904461860656738,15.634322381070213,15.80315955581179,4416800
2000-09-26,16.14082908630371,16.27589878577069,15.904457112236502,15.938224537103247,5603100
2000-09-27,16.14082908630371,16.174596511170456,15.938224537103247,16.005759386836736,3542400
2000-09-28,16.14082908630371,16.343433635504176,16.10706166143697,16.174596511170456,3317900
2000-09-29,16.30966567993164,16.410967951235563,16.07329371355582,16.30966567993164,3074500
2000-10-02,16.242137908935547,16.44474253981624,16.20837047045543,16.44474253981624,2161800
2000-10-03,16.343433380126953,16.478503077483374,16.17459625843143,16.275898531448743,3047300
2000-10-04,16.208370208740234,16.47850971221924,16.140835332870484,16.377207398414612,2199700
2000-10-05,16.275903701782227,16.44474087711192,16.039531656320662,16.343438571914106,5717500
2000-10-06,16.14082908630371,16.377201060370922,15.904457112236502,16.14082908630371,3540600
2000-10-09,16.242137908935547,16.275905347415662,15.938230962614506,16.20837047045543,2179400
2000-10-10,16.174604415893555,16.410976505478637,16.174604415893555,16.37720906410934,1944800
2000-10-11,16.208370208740234,16.444742274284362,16.174602770805357,16.208370208740234,2424100
2000-10-12,15.33041763305664,16.10706874662559,15.094045555013919,16.0733013069052,5741500
2000-10-13,15.600552558898926,15.76938970780476,15.127808541962596,15.296645690868429,2707100
2000-10-16,15.66809368133545,15.90446578428663,15.566791351499228,15.90446578428663,2694800
2000-10-17,15.127809524536133,15.397948980331421,14.925204932689667,15.330414116382599,4310200
2000-10-18,15.161578178405762,15.397950221276231,15.026508439622638,15.33041535188467,3077800
2000-10-19,15.060276985168457,15.600555980152079,14.891439799236075,15.600555980152079,6460600
2000-10-20,15.262880325317383,15.465484931405665,15.195345456621288,15.39795006270957,5199500
2000-10-23,15.735626220703125,15.769393658944978,15.566789029493865,15.634323905977569,3610200
2000-10-24,15.735626220703125,16.005765726637943,15.566789029493865,15.836928535428683,5020500
2000-10-25,15.66809368133545,15.80316345445041,15.566791351499228,15.60055879477797,4246900
2000-10-26,15.634318351745605,15.769388056728289,15.465481220517251,15.499248646762922,4074800
2000-10-27,16.073301315307617,16.073301315307617,15.499254839760917,15.499254839760917,3743900
2000-10-30,16.849943161010742,16.917478003339443,15.904455368408938,16.03952505306634,5916900
2000-10-31,16.748647689819336,17.01878716868739,16.579810515526802,16.951252298970374,4047100
2000-11-01,17.086322784423828,17.120090220756683,16.546043803098176,16.613578675763883,3181300
2000-11-02,17.255163192749023,17.28893063539628,16.91748876627644,16.985023651570955,3065700
2000-11-03,17.491527557373047,17.62659726824079,17.120085852486746,17.255155563354492,3794400
2000-11-06,17.288923263549805,17.423992976546288,17.1200861223042,17.288923263549805,2440600
2000-11-07,17.153860092163086,17.457767062299833,17.05255776878417,17.18762753328939,2333600
2000-11-08,17.086322784423828,17.153857657089535,16.883718166426707,17.052555348090976,2728400
2000-11-09,17.153860092163086,17.2213949744157,16.84995312202634,17.018790327657864,2431100
2000-11-10,17.862974166870117,17.964276477835355,16.917485931194573,16.951253368182986,6093400
2000-11-13,17.979888916015625,18.115842707441075,17.504050646026556,17.53803909388292,4603700
2000-11-14,18.183822631835938,18.217811085353386,17.843938096661432,17.979891910731233,4011100
2000-11-15,18.1158504486084,18.3537696852693,18.081861986228272,18.1158504486084,3670200
2000-11-16,17.775972366333008,18.18383406498692,17.775972366333008,18.18383406498692,2587800
2000-11-17,18.183822631835938,18.183822631835938,17.67399582907418,17.67399582907418,3465000
2000-11-20,18.21781349182129,18.421744239864065,17.67399816370722,17.67399816370722,3091600
2000-11-21,18.45573616027832,18.48972462466189,18.047874587675484,18.251805373976904,2471800
2000-11-22,18.625680923461914,18.727646329977215,18.1158538908854,18.1158538908854,3043000
2000-11-24,18.31977653503418,18.489718803448227,18.183822720302945,18.183822720302945,1475500
2000-11-27,17.368101119995117,18.149835612675915,17.130181926570526,18.013881787861862,5253000
2000-11-28,16.994224548339844,17.43607438659668,16.790293853759767,17.198155242919924,5332000
2000-11-29,17.673994064331055,18.081855465815615,16.99422506185678,17.028213511980496,5271600
2000-11-30,17.334110260009766,17.911913935343424,17.130179551068473,17.741971677892348,3794900
2000-12-01,16.824281692504883,17.47006220191416,16.65433945318665,17.47006220191416,5264000
2000-12-04,17.09619903564453,17.19816443744758,16.552383559361605,16.586372026629288,2857900
2000-12-05,16.58635711669922,16.994218357273787,16.38242649641193,16.994218357273787,3762800
2000-12-06,16.110525131225586,16.586363426240688,15.804629084430163,16.416421178021007,4859100
2000-12-07,16.45041275024414,16.654343486817414,15.940585908810954,16.04255127709759,3239200
2000-12-08,16.042551040649414,16.382435596595375,15.634689573514258,16.314458685406183,5463100
2000-12-11,16.28046226501465,16.38242758191453,15.770635680515232,15.906589436381743,12259000
2000-12-12,16.790300369262695,16.96024268069248,16.51839267097504,16.586369595546955,9798200
2000-12-13,16.926250457763672,17.130181186170464,16.620354365153485,16.926250457763672,7453800
2000-12-14,17.164173126220703,17.266138511128947,16.722323124951657,16.85827697149598,5369000
2000-12-15,17.13017463684082,17.538035937717982,17.096186195101055,17.13017463684082,7806700
2000-12-18,17.5720272064209,17.707980995252008,17.232142734343128,17.33410807596646,3202600
2000-12-19,17.8779239654541,18.047866208471728,17.606016376625902,17.673993273832952,4633800
2000-12-20,17.062213897705078,17.809960323500917,17.062213897705078,17.606029480102052,5257300
2000-12-21,17.775972366333008,17.775972366333008,17.300133717903442,17.368110667679094,4297600
2000-12-22,17.775972366333008,17.979903215659963,17.368110667679094,17.67400694166953,3214200
2000-12-26,17.673994064331055,17.809947864825908,17.43607491346506,17.74197096457848,3365100
2000-12-27,18.013879776000977,18.013879776000977,17.47006453748019,17.572029894702837,3865600
2000-12-28,18.42174530029297,18.48972222022025,17.640010721129247,17.843941480911088,3539400
2000-12-29,18.48971176147461,18.761619287378647,18.251792676308575,18.387746439260596,3338200
2001-01-02,18.21781349182129,18.387755781856935,17.945905827764253,18.387755781856935,3529800
2001-01-03,18.31977653503418,18.863591793959127,18.149834266620136,18.251799627668564,3265400
2001-01-04,17.945898056030273,18.42173626206138,17.877921169454403,18.081851829182018,5953800
2001-01-05,17.911914825439453,17.945903278618655,17.70798410636424,17.809949465901845,3999100
2001-01-08,17.945898056030273,18.115840272469956,17.80994428287853,17.877921169454403,2803600
2001-01-09,17.979888916015625,18.081854259584713,17.707981333164728,17.707981333164728,2778100
2001-01-10,18.047866821289062,18.11584372080428,17.572028524682572,17.87792457250103,3091800
2001-01-11,17.775972366333008,18.115857115211266,17.74198389144518,18.115857115211266,2179800
2001-01-12,18.28578758239746,18.45572984617439,17.707983885555908,17.91191460208822,3284200
2001-01-16,18.55769920349121,18.55769920349121,17.470068480942274,17.80995308173882,4546000
2001-01-17,18.86358642578125,19.06751708984375,18.285782877604166,18.421736653645834,5223100
2001-01-18,18.28578758239746,18.659660562706705,18.28578758239746,18.55769520444055,4744500
2001-01-19,17.843929290771484,18.21780209495908,17.77595241728283,18.183813658214753,5238500
2001-01-22,18.21781349182129,18.353767323849805,17.741975079721477,17.741975079721477,3267500
2001-01-23,17.8779239654541,18.21780845148935,17.741970171040002,18.21780845148935,3290600
2001-01-24,16.756309509277344,17.470067115149195,16.484401849897587,17.33411328545932,11006600
2001-01-25,16.076536178588867,16.92624739310202,15.362778758397818,16.75630515019939,20823700
2001-01-26,15.770645141601562,16.28047203195506,15.668679763530863,16.042552816456762,9631400
2001-01-29,16.053430557250977,16.156754734505302,15.226830915743134,15.879409798458912,8501700
2001-01-30,16.01535987854004,16.064303335092763,15.835900883595153,16.042550226738086,5582200
2001-01-31,15.960969924926758,16.037103690468296,15.743444139633253,15.90658821929219,7850300
2001-02-01,15.786957740783691,16.17850436374156,15.74888980040647,16.042550545558857,6946800
2001-02-02,16.004486083984375,16.04799127094994,15.748892202971877,15.803273945990204,5769700
2001-02-05,15.966414451599121,16.05886307620697,15.85221272132111,15.906594448251345,4410000
2001-02-06,16.330772399902344,16.58636519507387,15.9120344066944,15.917472683686807,6791300
2001-02-07,15.917469024658203,16.444969324719338,15.873963855964966,16.31989209438191,6112900
2001-02-08,15.955533981323242,16.134992910060213,15.74344643933725,15.999039144736903,6959000
2001-02-09,16.183944702148438,16.36884200140532,15.922913586931232,15.950103939132648,3406200
2001-02-12,16.222009658813477,16.45041211646579,16.124122743070295,16.18394275541231,3865500
2001-02-13,16.314455032348633,16.50479054850839,16.162186411971803,16.260073308125115,5234600
2001-02-14,15.906598091125488,16.858274899996243,15.846778074077937,16.858274899996243,4888600
2001-02-15,16.35795783996582,16.406901280968388,15.906591357465985,15.928344458909335,7087000
2001-02-16,16.43409538269043,16.55917367013321,16.232884334502195,16.314456409098646,4590500
2001-02-20,16.553741455078125,16.771267412736094,16.35252929596601,16.35252929596601,3712700
2001-02-21,16.140445709228516,16.77670994497795,16.102378786642404,16.444982127163247,4261100
2001-02-22,16.34708023071289,16.504787094230196,16.096925803782554,16.124116141581105,4020300
2001-02-23,16.379714965820312,16.580926017382975,16.28726633646186,16.368838412426328,4653000
2001-02-26,16.249195098876953,16.423216806095983,16.178499590666885,16.341643709456278,2763600
2001-02-27,16.341646194458008,16.40690447424431,16.15674894518285,16.3307706788646,3666300
2001-02-28,15.98816967010498,16.31445905872863,15.770643756771008,16.31445905872863,4582200
2001-03-01,15.884846687316895,16.031677088258647,15.765207677611865,15.792399068848589,4732100
2001-03-02,15.689065933227539,15.88483866503371,15.553112157440898,15.88483866503371,4924700
2001-03-05,15.53135871887207,15.596616986223305,15.476977002286867,15.553111820404137,2781400
2001-03-06,15.689065933227539,15.721694548987736,15.14525083008097,15.281204605867613,5627300
2001-03-07,15.444356918334961,15.748893247287867,15.286650994094286,15.68907425952201,3803700
2001-03-08,15.933788299560547,15.933788299560547,15.319277450578612,15.335592283421553,4038800
2001-03-09,15.743453025817871,15.96097893389101,15.563994022001864,15.933787547103526,3745400
2001-03-12,15.259458541870117,15.580309683689965,15.188763002242483,15.580309683689965,4978100
2001-03-13,15.118066787719727,15.243145110436453,14.75914872847894,15.090876434267894,8211200
2001-03-14,14.982110977172852,15.28121001206595,14.29690461757093,14.302341857750392,9960400
2001-03-15,14.813528060913086,14.851594964446374,14.432857988334888,14.846156687192286,5756500
2001-03-16,14.411104202270508,14.927729107438694,14.199016585551808,14.574248363247156,8455500
2001-03-19,14.345846176147461,14.519867931527951,14.253397539982478,14.26971237127464,4393500
2001-03-20,14.014119148254395,14.4002274753093,13.970613970033485,14.356722297088393,4981800
2001-03-21,13.94886302947998,14.18814206549345,13.774842289559434,13.921672677834431,6182500
2001-03-22,13.655196189880371,13.856407176822753,13.530117940509689,13.6769482524373,7568600
2001-03-23,13.595378875732422,13.78027611142199,13.459425086975099,13.731332664489747,5210200
2001-03-26,13.758528709411621,13.861853922117794,13.459430665085705,13.59538451018758,5164300
2001-03-27,13.774834632873535,13.921664939533505,13.628004326213567,13.758519808607478,5708700
2001-03-28,13.747645378112793,13.872722595593396,13.595376784715802,13.747645378112795,4168800
2001-03-29,14.40566635131836,14.67213570865851,13.644325182168593,13.731335542228834,5678900
2001-03-30,14.438289642333984,14.46548101808439,13.878160786059667,13.948856288520869,5845400
2001-04-02,14.487236022949219,14.818963613744137,14.302338779284359,14.302338779284359,4560200
2001-04-03,14.024993896484375,14.44916907021683,13.93254527501151,14.438292517750577,5562400
2001-04-04,14.188136100769043,14.188136100769041,13.807465114293713,14.112002318371973,5456000
2001-04-05,14.139198303222656,14.432859073551997,13.986929640394989,14.318657317119895,4362000
2001-04-06,14.275146484375,14.275146484375,14.003238932291667,14.258831657841801,3312400
2001-04-09,14.51442813873291,14.65038194023445,14.106566734228295,14.11200501075778,3673600
2001-04-10,14.683012008666992,14.884224111099618,14.465486112283948,14.54161991670669,3751400
2001-04-11,14.536185264587402,14.818969519027034,14.44373660591466,14.596005289977281,3405000
2001-04-12,14.623197555541992,14.69933242614405,14.373042938944955,14.378481218076937,2872800
